ORIGIN_CITY_NAME,DEST_CITY_NAME,YEAR,ORIGIN_LAT,ORIGIN_LNG,DEST_LAT,DEST_LNG
"Shreveport, LA","North Platte, NE",2023,32.4653,-93.7955,41.1263,-100.7641
"Shreveport, LA","Minneapolis, MN",2023,32.4653,-93.7955,44.9635,-93.2678
"Shreveport, LA","Columbus, MS",2023,32.4653,-93.7955,33.5088,-88.4096
"Shreveport, LA","Savannah, GA",2023,32.4653,-93.7955,32.0286,-81.1821
"Shreveport, LA","Islip, NY",2023,32.4653,-93.7955,40.7385,-73.1888
"Shreveport, LA","Washington, DC",2023,32.4653,-93.7955,38.85779787,-77.03827439
"Shreveport, LA","St. Petersburg, FL",2023,32.4653,-93.7955,27.7931,-82.6652
"Shreveport, LA","Atlantic City, NJ",2023,32.4653,-93.7955,39.3797,-74.4527
"Shreveport, LA","Las Vegas, NV",2023,32.4653,-93.7955,36.2333,-115.2654
"Shreveport, LA","Hickory, NC",2023,32.4653,-93.7955,35.741,-81.3223
"Shreveport, LA","Richmond, VA",2023,32.4653,-93.7955,37.5295,-77.4756
"Shreveport, LA","Orlando, FL",2023,32.4653,-93.7955,28.4773,-81.337
"Shreveport, LA","Orlando, FL",2023,32.4653,-93.7955,28.4773,-81.337
"Shreveport, LA","Fort Smith, AR",2023,32.4653,-93.7955,35.3495,-94.3695
"Shreveport, LA","Phoenix, AZ",2023,32.4653,-93.7955,33.5722,-112.0892
"Shungnak, AK","Pueblo, CO",2023,66.88612298,-157.152313,38.2701,-104.6114
"Shungnak, AK","Dayton, OH",2023,66.88612298,-157.152313,39.7805,-84.2003
"Shungnak, AK","Spokane, WA",2023,66.88612298,-157.152313,47.6671,-117.433
"Shungnak, AK",Sarasota,2023,66.88612298,-157.152313,27.3387,-82.5432
"Shungnak, AK","Jackson, WY",2023,66.88612298,-157.152313,43.472,-110.7746
"Shungnak, AK","South Bend, IN",2023,66.88612298,-157.152313,41.6767,-86.2696
"Shungnak, AK","Orlando, FL",2023,66.88612298,-157.152313,28.4773,-81.337
"Shungnak, AK","Bullhead City, AZ",2023,66.88612298,-157.152313,35.1205,-114.5461
"Shungnak, AK","Bar Harbor, ME",2023,66.88612298,-157.152313,44.4452825,-68.36164351
"Shungnak, AK","Toledo, OH",2023,66.88612298,-157.152313,41.6638,-83.5827
"Shungnak, AK","Sanford, FL",2023,66.88612298,-157.152313,28.7891,-81.2757
"Sidney, MT","Knoxville, TN",2023,47.71093212,-104.1845855,35.9692,-83.9496
"Sidney, MT","Daytona Beach, FL",2023,47.71093212,-104.1845855,29.1995,-81.0982
Silver City,"Hooper Bay, AK",2023,32.7783,-108.2699,61.52125786,-166.1429722
Silver City,"Smyrna, TN",2023,32.7783,-108.2699,35.9687,-86.5264
Silver City,"Baton Rouge, LA",2023,32.7783,-108.2699,30.442,-91.1311
Silver City,"Toledo, OH",2023,32.7783,-108.2699,41.6638,-83.5827
Silver City,"Columbus, OH",2023,32.7783,-108.2699,39.9862,-82.9855
Silver City,"Pensacola, FL",2023,32.7783,-108.2699,30.4413,-87.1911
"Sioux City, IA","Lexington, KY",2023,42.4959,-96.3901,38.0423,-84.4587
"Sioux City, IA",Scranton,2023,42.4959,-96.3901,41.4044,-75.6649
"Sioux City, IA","Baltimore, MD",2023,42.4959,-96.3901,39.3051,-76.6144
"Sioux City, IA","Unalaska, AK",2023,42.4959,-96.3901,53.8991,-166.5437
"Sioux City, IA","San Jose, CA",2023,42.4959,-96.3901,37.3012,-121.848
"Sioux City, IA","Kivalina, AK",2023,42.4959,-96.3901,67.731,-164.5508
"Sioux City, IA","Akron, OH",2023,42.4959,-96.3901,41.0798,-81.5219
"Sioux City, IA","Tacoma, WA",2023,42.4959,-96.3901,47.2431,-122.4531
"Sioux City, IA","Stillwater, OK",2023,42.4959,-96.3901,36.1317,-97.0742
"Sioux Falls, SD","Kansas City, MO",2023,43.5396,-96.7311,39.1238,-94.5541
"Sioux Falls, SD","Trenton, NJ",2023,43.5396,-96.7311,40.2237,-74.7641
"Sioux Falls, SD","Tulsa, OK",2023,43.5396,-96.7311,36.1283,-95.9042
"Sioux Falls, SD","Kalispell, MT",2023,43.5396,-96.7311,48.2153,-114.3274
"Sioux Falls, SD","Broomfield, CO",2023,43.5396,-96.7311,39.9542,-105.0526
"Sioux Falls, SD","Sacramento, CA",2023,43.5396,-96.7311,38.5677,-121.4685
"Sioux Falls, SD","Dallas/Fort Worth, Texas",2023,43.5396,-96.7311,32.7935,-96.7667
"Sioux Falls, SD","Hawthorne, CA",2023,43.5396,-96.7311,33.9147,-118.3476
"Sioux Falls, SD","Richmond, VA",2023,43.5396,-96.7311,37.5295,-77.4756
"Sioux Falls, SD","Staunton, VA",2023,43.5396,-96.7311,38.1593,-79.0611
"Sioux Falls, SD","Newark, NJ",2023,43.5396,-96.7311,40.7245,-74.1725
"Sioux Falls, SD","Charlotte, NC",2023,43.5396,-96.7311,35.2083,-80.8303
"Sioux Falls, SD","Fort Lauderdale, FL",2023,43.5396,-96.7311,26.1412,-80.1464
"Sioux Falls, SD","Detroit, MI",2023,43.5396,-96.7311,42.3834,-83.1024
"Sioux Falls, SD","Charlotte, NC",2023,43.5396,-96.7311,35.2083,-80.8303
"Sioux Falls, SD","Savannah, GA",2023,43.5396,-96.7311,32.0286,-81.1821
"Sioux Falls, SD",Gulfport,2023,43.5396,-96.7311,30.4274,-89.0704
"Sioux Falls, SD","Portland, OR",2023,43.5396,-96.7311,45.5371,-122.65
"Sioux Falls, SD","New Orleans, LA",2023,43.5396,-96.7311,30.0687,-89.9288
"Sioux Falls, SD","Daytona Beach, FL",2023,43.5396,-96.7311,29.1995,-81.0982
"Sioux Falls, SD","Dayton, OH",2023,43.5396,-96.7311,39.7805,-84.2003
"Sioux Falls, SD","Appleton, WI",2023,43.5396,-96.7311,44.278,-88.3892
"Sioux Falls, SD","Brooks Lodge, AK",2023,43.5396,-96.7311,58.55,-155.8
"Sioux Falls, SD","Charlotte, NC",2023,43.5396,-96.7311,35.2083,-80.8303
"Sioux Falls, SD","Madison, WI",2023,43.5396,-96.7311,43.0822,-89.393
"Sioux Falls, SD","Great Falls, MT",2023,43.5396,-96.7311,47.5022,-111.2996
"Sioux Falls, SD","Phoenix, AZ",2023,43.5396,-96.7311,33.5722,-112.0892
"Sioux Falls, SD","Albuquerque, NM",2023,43.5396,-96.7311,35.1054,-106.6465
"Sioux Falls, SD","Charlotte, NC",2023,43.5396,-96.7311,35.2083,-80.8303
"Sioux Falls, SD","Seattle, WA",2023,43.5396,-96.7311,47.6211,-122.3244
"Sioux Falls, SD","Detroit, MI",2023,43.5396,-96.7311,42.3834,-83.1024
"Sioux Falls, SD","St. Louis, MO",2023,43.5396,-96.7311,38.6359,-90.2451
"Sioux Falls, SD","Anchorage, AK",2023,43.5396,-96.7311,61.1508,-149.1091
"Sioux Falls, SD","El Paso, TX",2023,43.5396,-96.7311,31.8476,-106.43
"Sioux Falls, SD","Denver, CO",2023,43.5396,-96.7311,39.762,-104.8758
"Sioux Falls, SD",Gulfport,2023,43.5396,-96.7311,30.4274,-89.0704
"Sioux Falls, SD","Broomfield, CO",2023,43.5396,-96.7311,39.9542,-105.0526
"Sioux Falls, SD","Kansas City, MO",2023,43.5396,-96.7311,39.1238,-94.5541
"Sioux Falls, SD",Fort Collins,2023,43.5396,-96.7311,40.5477,-105.0656
"Sioux Falls, SD","Atlantic City, NJ",2023,43.5396,-96.7311,39.3797,-74.4527
"Sioux Falls, SD","Oakland, CA",2023,43.5396,-96.7311,37.7904,-122.2166
"Sioux Falls, SD","Ashland, WV",2023,43.5396,-96.7311,42.18854906,-122.6565532
"Sioux Falls, SD","Tampa, FL",2023,43.5396,-96.7311,27.9945,-82.4447
"Sioux Falls, SD","Louisville, KY",2023,43.5396,-96.7311,38.1663,-85.6485
"Sioux Falls, SD","Minneapolis, MN",2023,43.5396,-96.7311,44.9635,-93.2678
"Sioux Falls, SD","White Plains, NY",2023,43.5396,-96.7311,41.022,-73.7547
"Sioux Falls, SD","Abilene, TX",2023,43.5396,-96.7311,32.4543,-99.7384
"Sioux Falls, SD","Bullhead City, AZ",2023,43.5396,-96.7311,35.1205,-114.5461
"Sioux Falls, SD","San Antonio, TX",2023,43.5396,-96.7311,29.4632,-98.5238
"Sioux Falls, SD",Lawton,2023,43.5396,-96.7311,34.6175,-98.4202
"Sioux Falls, SD","Los Angeles, CA",2023,43.5396,-96.7311,34.1141,-118.4068
"Sioux Falls, SD","Des Moines, IA",2023,43.5396,-96.7311,41.5725,-93.6105
"Sioux Falls, SD","Kansas City, MO",2023,43.5396,-96.7311,39.1238,-94.5541
"Sioux Falls, SD","Dallas/Fort Worth, Texas",2023,43.5396,-96.7311,32.7935,-96.7667
"Sioux Falls, SD","Louisville, KY",2023,43.5396,-96.7311,38.1663,-85.6485
"Sioux Falls, SD","Winston-Salem, NC",2023,43.5396,-96.7311,36.1029,-80.261
"Sioux Falls, SD","Dallas/Fort Worth, Texas",2023,43.5396,-96.7311,32.7935,-96.7667
"Sioux Falls, SD","Cincinnati, OH",2023,43.5396,-96.7311,39.1413,-84.506
"Sitka, AK",Sarasota,2023,57.05308793,-135.3653068,27.3387,-82.5432
"Sitka, AK","Fayetteville, AR",2023,57.05308793,-135.3653068,36.0714,-94.1661
"Sitka, AK","La Crosse, WI",2023,57.05308793,-135.3653068,43.8241,-91.2268
"Sitka, AK","Chicago, IL",2023,57.05308793,-135.3653068,41.8375,-87.6866
"Sitka, AK","South Bend, IN",2023,57.05308793,-135.3653068,41.6767,-86.2696
"Sitka, AK","Nashville, TN",2023,57.05308793,-135.3653068,36.1715,-86.7842
"Sitka, AK","Syracuse, NY",2023,57.05308793,-135.3653068,43.0407,-76.1437
"Sitka, AK","White Plains, NY",2023,57.05308793,-135.3653068,41.022,-73.7547
"Sitka, AK","Boise, ID",2023,57.05308793,-135.3653068,43.6005,-116.2308
"Sitka, AK","Rochester, MN",2023,57.05308793,-135.3653068,44.0154,-92.478
"Sitka, AK","White Plains, NY",2023,57.05308793,-135.3653068,41.022,-73.7547
"Sitka, AK","Dayton, OH",2023,57.05308793,-135.3653068,39.7805,-84.2003
"Sitka, AK",Harlingen,2023,57.05308793,-135.3653068,26.1916,-97.6977
"Sitka, AK","Concord, NC",2023,57.05308793,-135.3653068,35.3933,-80.6369
"Sitka, AK","Montgomery, AL",2023,57.05308793,-135.3653068,32.3482,-86.2668
"Sitka, AK","Chattanooga, TN",2023,57.05308793,-135.3653068,35.066,-85.2481
"Sitka, AK","Bozeman, MT",2023,57.05308793,-135.3653068,45.6833,-111.0558
"Sitka, AK","Jonesboro, AR",2023,57.05308793,-135.3653068,35.8212,-90.6791
"Sitka, AK","Bullhead City, AZ",2023,57.05308793,-135.3653068,35.1205,-114.5461
"Skagway, AK",College Station,2023,59.46027381,-135.3169226,30.5852,-96.2959
"Skagway, AK","Waco, TX",2023,59.46027381,-135.3169226,31.5599,-97.1882
"Skagway, AK","Minneapolis, MN",2023,59.46027381,-135.3169226,44.9635,-93.2678
"Sleetmute, AK","South Bend, IN",2023,61.70217016,-157.1666956,41.6767,-86.2696
"Sleetmute, AK","Aniak, AK",2023,61.70217016,-157.1666956,61.58099389,-159.5436808
"Sleetmute, AK","Las Vegas, NV",2023,61.70217016,-157.1666956,36.2333,-115.2654
"Sleetmute, AK","New York, NY",2023,61.70217016,-157.1666956,40.6943,-73.9249
"Sleetmute, AK","Sanford, FL",2023,61.70217016,-157.1666956,28.7891,-81.2757
"Sleetmute, AK","Asheville, NC",2023,61.70217016,-157.1666956,35.5707,-82.5537
"Sleetmute, AK","Albuquerque, NM",2023,61.70217016,-157.1666956,35.1054,-106.6465
"Sleetmute, AK","Grand Forks, ND",2023,61.70217016,-157.1666956,47.9214,-97.0884
"Sleetmute, AK","Santa Rosa, CA",2023,61.70217016,-157.1666956,38.4458,-122.7067
"Sleetmute, AK","Omaha, NE",2023,61.70217016,-157.1666956,41.2627,-96.0529
"Sleetmute, AK","Everett, WA",2023,61.70217016,-157.1666956,47.9525,-122.1669
"Sleetmute, AK","Sanford, FL",2023,61.70217016,-157.1666956,28.7891,-81.2757
"Sleetmute, AK","Page, AZ",2023,61.70217016,-157.1666956,36.92452314,-111.4511671
"Sleetmute, AK","Syracuse, NY",2023,61.70217016,-157.1666956,43.0407,-76.1437
"Smyrna, TN","Provo, UT",2023,35.9687,-86.5264,40.2457,-111.6457
"Smyrna, TN","Charlottesville, VA",2023,35.9687,-86.5264,38.0375,-78.4855
"Smyrna, TN",Gulfport,2023,35.9687,-86.5264,30.4274,-89.0704
"Smyrna, TN","Little Rock, AR",2023,35.9687,-86.5264,34.7256,-92.3577
"Smyrna, TN","San Jose, CA",2023,35.9687,-86.5264,37.3012,-121.848
"Smyrna, TN","St. Petersburg, FL",2023,35.9687,-86.5264,27.7931,-82.6652
"Smyrna, TN",Bristol,2023,35.9687,-86.5264,36.5572,-82.2154
"Smyrna, TN","St. Louis, MO",2023,35.9687,-86.5264,38.6359,-90.2451
"Smyrna, TN","San Antonio, TX",2023,35.9687,-86.5264,29.4632,-98.5238
"Smyrna, TN","New Orleans, LA",2023,35.9687,-86.5264,30.0687,-89.9288
"Smyrna, TN","Washington, DC",2023,35.9687,-86.5264,38.85779787,-77.03827439
"Smyrna, TN","East Farmingdale, NY",2023,35.9687,-86.5264,40.7287,-73.4134
"Smyrna, TN","Chicago, IL",2023,35.9687,-86.5264,41.8375,-87.6866
"Smyrna, TN","Baton Rouge, LA",2023,35.9687,-86.5264,30.442,-91.1311
"Smyrna, TN","Atlantic City, NJ",2023,35.9687,-86.5264,39.3797,-74.4527
"Smyrna, TN",Gulfport,2023,35.9687,-86.5264,30.4274,-89.0704
"Smyrna, TN","Carlsbad, NM",2023,35.9687,-86.5264,32.401,-104.2388
"Smyrna, TN","Kona, HI",2023,35.9687,-86.5264,19.73714825,-156.0428602
"Smyrna, TN","Nashville, TN",2023,35.9687,-86.5264,36.1715,-86.7842
"Smyrna, TN","St. Petersburg, FL",2023,35.9687,-86.5264,27.7931,-82.6652
"Smyrna, TN","Tulsa, OK",2023,35.9687,-86.5264,36.1283,-95.9042
"Smyrna, TN",Gulfport,2023,35.9687,-86.5264,30.4274,-89.0704
"Smyrna, TN","Fort Lauderdale, FL",2023,35.9687,-86.5264,26.1412,-80.1464
"Smyrna, TN","Washington, DC",2023,35.9687,-86.5264,38.85779787,-77.03827439
"Smyrna, TN","Sioux Falls, SD",2023,35.9687,-86.5264,43.5396,-96.7311
"Smyrna, TN","Bedford, MA",2023,35.9687,-86.5264,42.4969,-71.2783
"Smyrna, TN","Bullhead City, AZ",2023,35.9687,-86.5264,35.1205,-114.5461
"Smyrna, TN",College Station,2023,35.9687,-86.5264,30.5852,-96.2959
"Smyrna, TN",College Station,2023,35.9687,-86.5264,30.5852,-96.2959
"Smyrna, TN","Lewisburg, WV",2023,35.9687,-86.5264,37.85744451,-80.40421684
"Smyrna, TN","Corpus Christi, TX",2023,35.9687,-86.5264,27.7254,-97.3767
"Smyrna, TN","Madison, WI",2023,35.9687,-86.5264,43.0822,-89.393
"Smyrna, TN","Salt Lake City, UT",2023,35.9687,-86.5264,40.7776,-111.9311
"Smyrna, TN","El Paso, TX",2023,35.9687,-86.5264,31.8476,-106.43
"Smyrna, TN","South Bend, IN",2023,35.9687,-86.5264,41.6767,-86.2696
"Smyrna, TN","Kalispell, MT",2023,35.9687,-86.5264,48.2153,-114.3274
"Smyrna, TN","Atlantic City, NJ",2023,35.9687,-86.5264,39.3797,-74.4527
"Smyrna, TN","Toledo, OH",2023,35.9687,-86.5264,41.6638,-83.5827
"Smyrna, TN",Champaign,2023,35.9687,-86.5264,40.1142,-88.2737
"Smyrna, TN","St. Petersburg, FL",2023,35.9687,-86.5264,27.7931,-82.6652
"Smyrna, TN","Las Vegas, NV",2023,35.9687,-86.5264,36.2333,-115.2654
"Smyrna, TN","Providence, RI",2023,35.9687,-86.5264,41.823,-71.4187
"Smyrna, TN","Bullhead City, AZ",2023,35.9687,-86.5264,35.1205,-114.5461
"Smyrna, TN","Yakima, WA",2023,35.9687,-86.5264,46.5923,-120.5496
"Smyrna, TN","Gainesville, FL",2023,35.9687,-86.5264,29.6804,-82.3459
"Smyrna, TN","Milwaukee, WI",2023,35.9687,-86.5264,43.0642,-87.9675
"Smyrna, TN","Las Vegas, NV",2023,35.9687,-86.5264,36.2333,-115.2654
"Smyrna, TN",Pasco,2023,35.9687,-86.5264,46.2506,-119.1305
"Smyrna, TN","Fort Lauderdale, FL",2023,35.9687,-86.5264,26.1412,-80.1464
"Smyrna, TN","Knoxville, TN",2023,35.9687,-86.5264,35.9692,-83.9496
"Smyrna, TN","Provo, UT",2023,35.9687,-86.5264,40.2457,-111.6457
"Smyrna, TN","Tulsa, OK",2023,35.9687,-86.5264,36.1283,-95.9042
"Smyrna, TN","Lubbock, TX",2023,35.9687,-86.5264,33.5657,-101.8879
"Smyrna, TN","Providence, RI",2023,35.9687,-86.5264,41.823,-71.4187
"Smyrna, TN","Macon, GA",2023,35.9687,-86.5264,32.8065,-83.6974
"Smyrna, TN","Dallas/Fort Worth, Texas",2023,35.9687,-86.5264,32.7935,-96.7667
"Smyrna, TN","Panama City, FL",2023,35.9687,-86.5264,30.1995,-85.6003
"Smyrna, TN","Sioux Falls, SD",2023,35.9687,-86.5264,43.5396,-96.7311
"Smyrna, TN","Norfolk, VA",2023,35.9687,-86.5264,36.8945,-76.259
"Smyrna, TN",College Station,2023,35.9687,-86.5264,30.5852,-96.2959
"Smyrna, TN","Valparaiso, FL",2023,35.9687,-86.5264,30.50221536,-86.55006325
"Smyrna, TN","Portland, OR",2023,35.9687,-86.5264,45.5371,-122.65
"Smyrna, TN","Spokane, WA",2023,35.9687,-86.5264,47.6671,-117.433
"Smyrna, TN","Akron, OH",2023,35.9687,-86.5264,41.0798,-81.5219
"Smyrna, TN","Denver, CO",2023,35.9687,-86.5264,39.762,-104.8758
"Smyrna, TN","Birmingham, AL",2023,35.9687,-86.5264,33.5279,-86.7971
"Smyrna, TN","Cheyenne, WY",2023,35.9687,-86.5264,41.135,-104.7902
"Smyrna, TN","Springfield, MO",2023,35.9687,-86.5264,37.1943,-93.2916
"Smyrna, TN","Tallahassee, FL",2023,35.9687,-86.5264,30.4551,-84.2527
"Smyrna, TN","Tallahassee, FL",2023,35.9687,-86.5264,30.4551,-84.2527
"Smyrna, TN","Jackson, WY",2023,35.9687,-86.5264,43.472,-110.7746
"Smyrna, TN","Green Bay, WI",2023,35.9687,-86.5264,44.5148,-87.9895
"Smyrna, TN","Reno, NV",2023,35.9687,-86.5264,39.5497,-119.8483
"Smyrna, TN","Washington, DC",2023,35.9687,-86.5264,38.85779787,-77.03827439
"Smyrna, TN","Bullhead City, AZ",2023,35.9687,-86.5264,35.1205,-114.5461
"Smyrna, TN","Taos, NM",2023,35.9687,-86.5264,36.4581,-105.671
"Smyrna, TN","Dallas/Fort Worth, Texas",2023,35.9687,-86.5264,32.7935,-96.7667
"Smyrna, TN","Lexington, KY",2023,35.9687,-86.5264,38.0423,-84.4587
"Smyrna, TN","St. Petersburg, FL",2023,35.9687,-86.5264,27.7931,-82.6652
"Smyrna, TN","Salem, OR",2023,35.9687,-86.5264,44.9233,-123.0244
"Smyrna, TN","Baton Rouge, LA",2023,35.9687,-86.5264,30.442,-91.1311
"Smyrna, TN","Bullhead City, AZ",2023,35.9687,-86.5264,35.1205,-114.5461
"Smyrna, TN","New Orleans, LA",2023,35.9687,-86.5264,30.0687,-89.9288
"Smyrna, TN","Casper, WY",2023,35.9687,-86.5264,42.842,-106.3208
"Smyrna, TN","Peoria, IL",2023,35.9687,-86.5264,40.752,-89.6154
"Smyrna, TN","Spokane, WA",2023,35.9687,-86.5264,47.6671,-117.433
"Smyrna, TN",Clarksburg,2023,35.9687,-86.5264,39.2862,-80.3232
"Smyrna, TN","Dallas/Fort Worth, Texas",2023,35.9687,-86.5264,32.7935,-96.7667
"Smyrna, TN","Atlanta, GA",2023,35.9687,-86.5264,33.7628,-84.422
"Smyrna, TN","Albuquerque, NM",2023,35.9687,-86.5264,35.1054,-106.6465
"South Bend, IN",Cedar Rapids,2023,41.6767,-86.2696,41.9662,-91.6783
"South Bend, IN","Philadelphia, PA",2023,41.6767,-86.2696,40.0077,-75.1339
"South Bend, IN","Sioux Falls, SD",2023,41.6767,-86.2696,43.5396,-96.7311
"South Bend, IN","Las Vegas, NV",2023,41.6767,-86.2696,36.2333,-115.2654
"South Bend, IN","Sioux City, IA",2023,41.6767,-86.2696,42.4959,-96.3901
"South Bend, IN",Gulfport,2023,41.6767,-86.2696,30.4274,-89.0704
"South Bend, IN","Tupelo, MS",2023,41.6767,-86.2696,34.2692,-88.7318
"South Bend, IN","Indianapolis, IN",2023,41.6767,-86.2696,39.7771,-86.1458
"South Bend, IN","Little Rock, AR",2023,41.6767,-86.2696,34.7256,-92.3577
"South Bend, IN","Valparaiso, FL",2023,41.6767,-86.2696,30.50221536,-86.55006325
"South Bend, IN","Dallas/Fort Worth, Texas",2023,41.6767,-86.2696,32.7935,-96.7667
"South Bend, IN","St. Louis, MO",2023,41.6767,-86.2696,38.6359,-90.2451
"South Bend, IN","Ontario, CA",2023,41.6767,-86.2696,34.0393,-117.6064
"South Bend, IN","Augusta, GA",2023,41.6767,-86.2696,33.3645,-82.0708
"South Bend, IN","Bullhead City, AZ",2023,41.6767,-86.2696,35.1205,-114.5461
"South Bend, IN","Islip, NY",2023,41.6767,-86.2696,40.7385,-73.1888
"South Bend, IN","Stillwater, OK",2023,41.6767,-86.2696,36.1317,-97.0742
"South Bend, IN","Charleston, SC",2023,41.6767,-86.2696,32.8168,-79.9687
"South Bend, IN",Jackson,2023,41.6767,-86.2696,32.3157,-90.2125
"South Bend, IN","Detroit, MI",2023,41.6767,-86.2696,42.3834,-83.1024
"South Bend, IN","Tucson, AZ",2023,41.6767,-86.2696,32.1541,-110.8787
"South Bend, IN","Charlotte, NC",2023,41.6767,-86.2696,35.2083,-80.8303
"South Bend, IN","Tucson, AZ",2023,41.6767,-86.2696,32.1541,-110.8787
"South Bend, IN","Phoenix, AZ",2023,41.6767,-86.2696,33.5722,-112.0892
"South Bend, IN","Sanford, FL",2023,41.6767,-86.2696,28.7891,-81.2757
"South Bend, IN","Greer, SC",2023,41.6767,-86.2696,34.933,-82.2313
"South Bend, IN","Rifle, CO",2023,41.6767,-86.2696,39.5362,-107.7729
"South Bend, IN","Las Vegas, NV",2023,41.6767,-86.2696,36.2333,-115.2654
"South Bend, IN","Plattsburgh, NY",2023,41.6767,-86.2696,44.6951,-73.4563
"South Bend, IN","Tampa, FL",2023,41.6767,-86.2696,27.9945,-82.4447
"South Bend, IN",West Palm Beach,2023,41.6767,-86.2696,26.7469,-80.132
"South Bend, IN","Lexington, KY",2023,41.6767,-86.2696,38.0423,-84.4587
"South Bend, IN","Fort Lauderdale, FL",2023,41.6767,-86.2696,26.1412,-80.1464
"South Bend, IN","Gainesville, FL",2023,41.6767,-86.2696,29.6804,-82.3459
"South Bend, IN","Fort Myers, FL",2023,41.6767,-86.2696,26.6194,-81.8302
"South Bend, IN","Sanford, FL",2023,41.6767,-86.2696,28.7891,-81.2757
"South Bend, IN","Dallas/Fort Worth, Texas",2023,41.6767,-86.2696,32.7935,-96.7667
"South Bend, IN","Kansas City, MO",2023,41.6767,-86.2696,39.1238,-94.5541
"South Bend, IN","Portsmouth, NH",2023,41.6767,-86.2696,43.058,-70.7826
"South Bend, IN",Gulfport,2023,41.6767,-86.2696,30.4274,-89.0704
"South Bend, IN","Denver, CO",2023,41.6767,-86.2696,39.762,-104.8758
"South Bend, IN","Oakland, CA",2023,41.6767,-86.2696,37.7904,-122.2166
"South Bend, IN","Atlanta, GA",2023,41.6767,-86.2696,33.7628,-84.422
"South Bend, IN","Tampa, FL",2023,41.6767,-86.2696,27.9945,-82.4447
"South Bend, IN","Long Beach, CA",2023,41.6767,-86.2696,33.7977,-118.167
"South Bend, IN","Little Rock, AR",2023,41.6767,-86.2696,34.7256,-92.3577
"South Bend, IN","Omaha, NE",2023,41.6767,-86.2696,41.2627,-96.0529
"South Bend, IN","Valparaiso, FL",2023,41.6767,-86.2696,30.50221536,-86.55006325
"South Bend, IN","Spokane, WA",2023,41.6767,-86.2696,47.6671,-117.433
"South Bend, IN","Orlando, FL",2023,41.6767,-86.2696,28.4773,-81.337
"South Bend, IN","Savannah, GA",2023,41.6767,-86.2696,32.0286,-81.1821
"South Bend, IN","Dallas/Fort Worth, Texas",2023,41.6767,-86.2696,32.7935,-96.7667
"South Bend, IN","Columbia, MO",2023,41.6767,-86.2696,38.9472,-92.3268
"South Bend, IN","Albuquerque, NM",2023,41.6767,-86.2696,35.1054,-106.6465
"South Bend, IN","Atlanta, GA",2023,41.6767,-86.2696,33.7628,-84.422
"South Bend, IN","Fort Lauderdale, FL",2023,41.6767,-86.2696,26.1412,-80.1464
"South Bend, IN","Bullhead City, AZ",2023,41.6767,-86.2696,35.1205,-114.5461
"South Bend, IN","State College, PA",2023,41.6767,-86.2696,40.7909,-77.8567
"South Bend, IN","Las Vegas, NV",2023,41.6767,-86.2696,36.2333,-115.2654
"South Bend, IN","Colorado Springs, CO",2023,41.6767,-86.2696,38.8674,-104.7605
"South Bend, IN","Tampa, FL",2023,41.6767,-86.2696,27.9945,-82.4447
"Spokane, WA","Dallas/Fort Worth, Texas",2023,47.6671,-117.433,32.7935,-96.7667
"Spokane, WA","Dallas/Fort Worth, Texas",2023,47.6671,-117.433,32.7935,-96.7667
"Spokane, WA","Nunapitchuk, AK",2023,47.6671,-117.433,60.90598523,-162.4405047
"Spokane, WA","Dallas/Fort Worth, Texas",2023,47.6671,-117.433,32.7935,-96.7667
"Spokane, WA","Sioux Falls, SD",2023,47.6671,-117.433,43.5396,-96.7311
"Spokane, WA","Jacksonville, FL",2023,47.6671,-117.433,30.3322,-81.6749
"Spokane, WA","Hartford, CT",2023,47.6671,-117.433,41.7661,-72.6834
"Spokane, WA","Asheville, NC",2023,47.6671,-117.433,35.5707,-82.5537
"Spokane, WA","Killeen, TX",2023,47.6671,-117.433,31.0753,-97.7297
"Spokane, WA",Gulfport,2023,47.6671,-117.433,30.4274,-89.0704
"Spokane, WA","Taos, NM",2023,47.6671,-117.433,36.4581,-105.671
"Spokane, WA","Augusta, GA",2023,47.6671,-117.433,33.3645,-82.0708
"Spokane, WA","Dallas/Fort Worth, Texas",2023,47.6671,-117.433,32.7935,-96.7667
"Spokane, WA","Hayden, CO",2023,47.6671,-117.433,40.4812,-107.2187
"Spokane, WA","Peoria, IL",2023,47.6671,-117.433,40.752,-89.6154
"Spokane, WA","Fort Lauderdale, FL",2023,47.6671,-117.433,26.1412,-80.1464
"Spokane, WA","Houston, TX",2023,47.6671,-117.433,29.786,-95.3885
"Spokane, WA","Toledo, OH",2023,47.6671,-117.433,41.6638,-83.5827
"Spokane, WA","Dayton, OH",2023,47.6671,-117.433,39.7805,-84.2003
"Spokane, WA","Cleveland, OH",2023,47.6671,-117.433,41.4764,-81.6805
"Spokane, WA","Provo, UT",2023,47.6671,-117.433,40.2457,-111.6457
"Spokane, WA","Denver, CO",2023,47.6671,-117.433,39.762,-104.8758
"Spokane, WA","Provo, UT",2023,47.6671,-117.433,40.2457,-111.6457
"Spokane, WA","Fort Myers, FL",2023,47.6671,-117.433,26.6194,-81.8302
"Spokane, WA","Atlanta, GA",2023,47.6671,-117.433,33.7628,-84.422
"Spokane, WA","Denver, CO",2023,47.6671,-117.433,39.762,-104.8758
"Spokane, WA","Hartford, CT",2023,47.6671,-117.433,41.7661,-72.6834
"Spokane, WA","St. Louis, MO",2023,47.6671,-117.433,38.6359,-90.2451
